"property-thumbnail-summary-link href","property-thumbnail-summary-link src","btn","description","price","category","address","address 2","cac","sdb"
"https://www.centris.ca/fr/loft-studio~a-vendre~montreal-le-sud-ouest/11228222","https://mspublic.centris.ca/media.ashx?id=ADDD250DECA394CDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","32","11228222","539 000 $","Loft / Studio à vendre","765, Rue Bourget, app. 401","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/22465465","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFCA214DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","27","22465465","325 000 $","Condo à vendre","4885, boulevard Henri-Bourassa Ouest, app. 824","Montréal (Saint-Laurent)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25678395","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB88D20DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","22","25678395","349 000 $","Condo à vendre","363, Rue Saint-Hubert, app. 205","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/20488603","https://mspublic.centris.ca/media.ashx?id=ADDD250DE008CB3DDDDDDDDDD1&t=pi&w=320&h=240&sm=c","31","20488603","386 000 $","Condo à vendre","5150, Rue Buchan, app. 3203","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25179869","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFEE442DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","17","25179869","386 000 $","Condo à vendre","1210, Rue Jeanne-Mance, app. 2910","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/21493381","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBFF146DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","24","21493381","689 000 $","Condo à vendre","2251, Avenue Aird, app. 104","Montréal (Mercier/Hochelaga-Maisonneuve)","1","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/11969125","https://mspublic.centris.ca/media.ashx?id=ADDD250DE21E82ADDDDDDDDDD2&t=pi&w=320&h=240&sm=c","43","11969125","738 855 $","Condo à vendre","1200, Rue Drummond, app. 1406","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/15845852","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB5CEADDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","42","15845852","394 000 $","Condo à vendre","2320, Rue Tupper, app. 2005","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/11586969","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB05FADDDDDDDDDDDF&t=pi&w=320&h=240&sm=c","52","11586969","529 000 $","Condo à vendre","4959, Rue Jean-Talon Ouest, app. 818","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","1","1"
"https://www.centris.ca/fr/maison~a-vendre~montreal-le-sud-ouest/16004664","https://mspublic.centris.ca/media.ashx?id=ADDD250DEEBAA9EDDDDDDDDDDA&t=pi&w=320&h=240&sm=c","21","16004664","599 000 $","Maison à vendre","6878, Rue Briand","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/13774948","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0944FDDDDDDDDDDDA&t=pi&w=320&h=240&sm=c","23","13774948","499 000 $","Condo à vendre","201, Chemin de la Pointe-Sud, app. 202","Montréal (Verdun/Île-des-Soeurs)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-lasalle/15251180","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA4664EDDDDDDDDDD0&t=pi&w=320&h=240&sm=c","25","15251180","329 900 $","Condo à vendre","6780, boulevard Newman, app. 905","Montréal (LaSalle)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/19691972","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB9DC04DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","47","19691972","450 000 $","Condo à vendre","4959, Rue Jean-Talon Ouest, app. 403","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","1","1"
"https://www.centris.ca/fr/loft-studio~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/13694365","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB433C1DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","23","13694365","320 000 $","Loft / Studio à vendre","3300, Avenue Troie, app. 702","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/16047233","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFE80A4DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","28","16047233","359 900 $","Condo à vendre","5360, Rue Sherbrooke Ouest, app. 119","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/15183057","https://mspublic.centris.ca/media.ashx?id=ADDD250DE065CCADDDDDDDDDD4&t=pi&w=320&h=240&sm=c","19","15183057","380 000 $","Condo à vendre","1400, Rue Ottawa, app. 118A","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/27444591","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE6BF42DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","53","27444591","439 000 $","Condo à vendre","1375, Rue des Bassins, app. 1110","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/21413082","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE91232DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","20","21413082","374 899 $","Condo à vendre","700, Rue Saint-Paul Ouest, app. 518","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25281678","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB917CEDDDDDDDDDD2&t=pi&w=320&h=240&sm=c","37","25281678","529 900 $","Condo à vendre","1310, boulevard René-Lévesque Ouest, app. 2107","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/13507675","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFD1E8FDDDDDDDDDDF&t=pi&w=320&h=240&sm=c","19","13507675","419 000 $","Condo à vendre","628, Rue Saint-Jacques, app. 1104","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-rosemont-la-petite-patrie/11600535","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0B7A9BDDDDDDDDDDC&t=pi&w=320&h=240&sm=c","19","11600535","520 000 $","Condo à vendre","6950, Rue Saint-Dominique, app. 201","Montréal (Rosemont/La Petite-Patrie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/16543991","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE96CE2DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","16","16543991","465 000 $","Condo à vendre","711, Rue de la Commune Ouest, app. 711","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/11704566","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBE5654DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","20","11704566","314 900 $","Condo à vendre","6750, Rue Sherbrooke Est, app. 306","Montréal (Mercier/Hochelaga-Maisonneuve)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/26362744","https://mspublic.centris.ca/media.ashx?id=ADDD250DE202C64DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","16","26362744","394 500 $","Condo à vendre","1, Avenue Viger Ouest, app. 508","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-plateau-mont-royal/27869015","https://mspublic.centris.ca/media.ashx?id=ADDD250DE2563A2DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","30","27869015","579 000 $","Condo à vendre","4530, Rue Clark, app. 708","Montréal (Le Plateau-Mont-Royal)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/23271075","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFC567BDDDDDDDDDD1&t=pi&w=320&h=240&sm=c","54","23271075","449 000 $","Condo à vendre","2320, Rue Tupper, app. 2802","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/18870995","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAAF10BDDDDDDDDDDE&t=pi&w=320&h=240&sm=c","16","18870995","417 800 $","Condo à vendre","185, Rue du Séminaire, app. 607","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25184389","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA3ED8ADDDDDDDDDD4&t=pi&w=320&h=240&sm=c","28","25184389","489 000 $","Condo à vendre","1211, Rue Drummond, app. 403","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25563862","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA5DAF2DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","32","25563862","550 000 $","Condo à vendre","1, boulevard De Maisonneuve Ouest, app. 607","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/9429084","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAEA2E6DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","18","9429084","349 000 $","Condo à vendre","1190, Rue MacKay, app. 1407","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/triplex~a-vendre~montreal-rosemont-la-petite-patrie/28344471","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB1AB3EDDDDDDDDDDA&t=pi&w=320&h=240&sm=c","44","28344471","749 900 $","Triplex à vendre","5823 - 5825, 1re Avenue","Montréal (Rosemont/La Petite-Patrie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/20008051","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0A0EB4DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","35","20008051","459 000 $","Condo à vendre","1188, Rue Saint-Antoine Ouest, app. 608","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/15347709","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB3406DDDDDDDDDDD0&t=pi&w=320&h=240&sm=c","19","15347709","284 000 $","Condo à vendre","360, Rue Mayor, app. 708","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/28406593","https://mspublic.centris.ca/media.ashx?id=ADDD250DEC38F47DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","12","28406593","298 000 $","Condo à vendre","3465, Chemin de la Côte-des-Neiges, app. 24","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/27313872","https://mspublic.centris.ca/media.ashx?id=ADDD250DE13BD2FDDDDDDDDDDF&t=pi&w=320&h=240&sm=c","36","27313872","410 000 $","Condo à vendre","790, Rue Rose-de-Lima, app. 343","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/16256003","https://mspublic.centris.ca/media.ashx?id=ADDD250DE07ECF8DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","36","16256003","439 000 $","Condo à vendre","1188, Rue Saint-Antoine Ouest, app. 1112","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/20529623","https://mspublic.centris.ca/media.ashx?id=ADDD250DE44F6B6DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","21","20529623","365 000 $","Condo à vendre","1406, Rue Sainte-Élisabeth, app. 309","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-plateau-mont-royal/22423684","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFC069ADDDDDDDDDDC&t=pi&w=320&h=240&sm=c","10","22423684","619 900 $","Condo à vendre","285, Avenue Laurier Est, app. 103","Montréal (Le Plateau-Mont-Royal)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/22843779","https://mspublic.centris.ca/media.ashx?id=ADDD250DECC015FDDDDDDDDDDC&t=pi&w=320&h=240&sm=c","11","22843779","570 832 $","Condo à vendre","3735, Rue Saint-Ambroise, app. 201","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-lasalle/22796088","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB812EBDDDDDDDDDDD&t=pi&w=320&h=240&sm=c","21","22796088","315 000 $","Condo à vendre","9640, Rue William-Fleming, app. 212","Montréal (LaSalle)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/24776593","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA302A3DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","22","24776593","335 000 $","Condo à vendre","2117, Rue Tupper, app. 603","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-leonard/10168112","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF49CCBDDDDDDDDDD2&t=pi&w=320&h=240&sm=c","32","10168112","379 900 $","Condo à vendre","4740, Rue Jean-Talon Est, app. 1053","Montréal (Saint-Léonard)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/16913169","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA4C5ABDDDDDDDDDDE&t=pi&w=320&h=240&sm=c","13","16913169","372 000 $","Condo à vendre","5288, Rue Sainte-Marie, app. 2","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ahuntsic-cartierville/16497101","https://mspublic.centris.ca/media.ashx?id=ADDD250DC6ABB4FDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","13","16497101","445 000 $","Condo à vendre","10490, Rue Lajeunesse, app. 208","Montréal (Ahuntsic-Cartierville)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/21848865","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE64FE6DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","14","21848865","350 000 $","Condo à vendre","1575, Rue Gareau, app. 414","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/21045918","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0C1192DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","18","21045918","440 000 $","Condo à vendre","150, Rue Berlioz, app. 616","Montréal (Verdun/Île-des-Soeurs)","1","1"
"https://www.centris.ca/fr/duplex~a-vendre~montreal-lachine/16150116","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB93AC1DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","5","16150116","450 000 $","Duplex à vendre","669 - 671, 2e Avenue","Montréal (Lachine)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-riviere-des-prairies-pointe-aux-trembles/9528860","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB9686DDDDDDDDDDDE&t=pi&w=320&h=240&sm=c","25","9528860","284 900 $","Condo à vendre","12640, Rue Sherbrooke Est, app. 3","Montréal (Rivière-des-Prairies/Pointe-aux-Trembles)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/28589849","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE52A8ADDDDDDDDDDA&t=pi&w=320&h=240&sm=c","20","28589849","299 500 $","Condo à vendre","2118, Rue Saint-Dominique, app. 308","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/27926019","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA62173DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","35","27926019","347 400 $","Condo à vendre","2120, Rue Sainte-Catherine Est, app. 222","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/19362209","https://mspublic.centris.ca/media.ashx?id=ADDD250DE174664DDDDDDDDDDA&t=pi&w=320&h=240&sm=c","31","19362209","594 000 $","Condo à vendre","1500, boulevard René-Lévesque Ouest, app. 1515","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/loft-studio~a-vendre~montreal-ville-marie/16025578","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA9E2E2DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","45","16025578","349 800 $","Loft / Studio à vendre","1400, boulevard René-Lévesque Ouest, app. 3403","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/13936372","https://mspublic.centris.ca/media.ashx?id=ADDD250DE2A7A10DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","44","13936372","655 346 $","Condo à vendre","1200, Rue Drummond, app. 1807","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/19197479","https://mspublic.centris.ca/media.ashx?id=ADDD250DE24F0B6DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","35","19197479","384 999 $","Condo à vendre","1085, Rue Smith, app. 902","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/21177791","https://mspublic.centris.ca/media.ashx?id=ADDD250DECB71E2DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","9","21177791","299 000 $","Condo à vendre","926, Avenue Sainte-Croix, app. 105","Montréal (Saint-Laurent)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/23434102","https://mspublic.centris.ca/media.ashx?id=ADDD250DE082D33DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","28","23434102","679 000 $","Condo à vendre","2615, Rue Augustin-Cantin, app. B-108","Montréal (Le Sud-Ouest)","1","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/16803938","https://mspublic.centris.ca/media.ashx?id=ADDD250DE086204DDDDDDDDDDA&t=pi&w=320&h=240&sm=c","23","16803938","448 000 $","Condo à vendre","1155, Rue de la Montagne, app. 1408","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/18460630","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0138E1DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","20","18460630","349 000 $","Condo à vendre","1227, Rue Montcalm","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/26157995","https://mspublic.centris.ca/media.ashx?id=ADDD250DCF6D054DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","27","26157995","352 500 $","Condo à vendre","1085, Rue Smith, app. 402","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/21589406","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAA8FA2DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","14","21589406","449 000 $","Condo à vendre","1450, boulevard René-Lévesque Ouest, app. 312","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/12024068","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAEC41FDDDDDDDDDDE&t=pi&w=320&h=240&sm=c","12","12024068","339 000 $","Condo à vendre","1010, Rue Sainte-Catherine Est, app. 501","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/15657942","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB6216BDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","31","15657942","549 000 $","Condo à vendre","1628A, Rue Atateken","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/9640141","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA940EBDDDDDDDDDDC&t=pi&w=320&h=240&sm=c","28","9640141","419 000 $","Condo à vendre","2020, boulevard René-Lévesque Ouest, app. 1707","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/12827631","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFCC5D0DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","26","12827631","549 000 $","Condo à vendre","901, Rue de la Commune Est, app. 616","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-lasalle/27704354","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0DDCF0DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","16","27704354","335 000 $","Condo à vendre","9861, boulevard LaSalle, app. 2","Montréal (LaSalle)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/20092846","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB6B07ADDDDDDDDDDB&t=pi&w=320&h=240&sm=c","36","20092846","514 900 $","Condo à vendre","1500, Rue des Bassins, app. 304","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/13170124","https://mspublic.centris.ca/media.ashx?id=ADDD250DEEE5E6ADDDDDDDDDD4&t=pi&w=320&h=240&sm=c","24","13170124","529 000 $","Condo à vendre","1450, boulevard René-Lévesque Ouest, app. 401","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/19693297","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA2EFEADDDDDDDDDD4&t=pi&w=320&h=240&sm=c","36","19693297","719 000 $","Condo à vendre","1225, boulevard Robert-Bourassa, app. 902","Montréal (Ville-Marie)","1","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/16963025","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB86520DDDDDDDDDDA&t=pi&w=320&h=240&sm=c","37","16963025","495 000 $","Condo à vendre","199, Rue de la Rotonde, app. 407","Montréal (Verdun/Île-des-Soeurs)","1","1"
"https://www.centris.ca/fr/loft-studio~a-vendre~montreal-ville-marie/19402408","https://mspublic.centris.ca/media.ashx?id=ADDD250DEC8839BDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","22","19402408","354 000 $","Loft / Studio à vendre","2060, Rue Peel, app. 610","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/15358604","https://mspublic.centris.ca/media.ashx?id=ADDD250DEC78FF2DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","23","15358604","538 000 $","Condo à vendre","1500, boulevard René-Lévesque Ouest, app. 2201","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/15387025","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBD8726DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","48","15387025","638 000 $","Condo à vendre","1205, Place Phillips, app. 3209","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/28318635","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB49245DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","24","28318635","498 000 $","Condo à vendre","2190, Rue Préfontaine, app. 402","Montréal (Mercier/Hochelaga-Maisonneuve)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/19641083","https://mspublic.centris.ca/media.ashx?id=ADDD250DE078808DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","15","19641083","329 000 $","Condo à vendre","88, Rue Charlotte, app. 614","Montréal (Ville-Marie)","1","1"
